,phosphate,plate,replicate,treatment,weight
5881,P-,Melanie219B1,Melanie2,91,0.0096
5882,P-,Melanie219B1,Melanie2,91,0.0179
5883,P-,Melanie219B1,Melanie2,91,0.0071
5884,P-,Melanie219B1,Melanie2,91,0.0047
5885,P-,Melanie219B1,Melanie2,91,0.0
5886,P-,Melanie219B1,Melanie2,91,0.0
5887,P-,Melanie219B1,Melanie2,91,0.0
5888,P-,Melanie219B2,Melanie2,91,0.0183
5889,P-,Melanie219B2,Melanie2,91,0.0278
5890,P-,Melanie219B2,Melanie2,91,0.0094
5891,P-,Melanie219B2,Melanie2,91,0.0084
5892,P-,Melanie219B2,Melanie2,91,0.0
5893,P-,Melanie219B2,Melanie2,91,0.0
5894,P-,Melanie219B2,Melanie2,91,0.0
5895,P-,Melanie219B3,Melanie2,91,0.0257
5896,P-,Melanie219B3,Melanie2,91,0.0144
5897,P-,Melanie219B3,Melanie2,91,0.0086
5898,P-,Melanie219B3,Melanie2,91,0.0056
5899,P-,Melanie219B3,Melanie2,91,0.0059
5900,P-,Melanie219B3,Melanie2,91,0.0
5901,P-,Melanie219B3,Melanie2,91,0.0
5902,P+,Melanie218A1,Melanie2,83,0.0489
5903,P+,Melanie218A1,Melanie2,83,0.0625
5904,P+,Melanie218A1,Melanie2,83,0.0533
5905,P+,Melanie218A1,Melanie2,83,0.0107
5906,P+,Melanie218A1,Melanie2,83,0.009
5907,P+,Melanie218A1,Melanie2,83,0.0057
5908,P+,Melanie218A1,Melanie2,83,0.0
5909,P+,Melanie218A2,Melanie2,83,0.067
5910,P+,Melanie218A2,Melanie2,83,0.0471
5911,P+,Melanie218A2,Melanie2,83,0.0751
5912,P+,Melanie218A2,Melanie2,83,0.0289
5913,P+,Melanie218A2,Melanie2,83,0.014
5914,P+,Melanie218A2,Melanie2,83,0.0
5915,P+,Melanie218A2,Melanie2,83,0.0
5916,P+,Melanie218A3,Melanie2,83,0.0714
5917,P+,Melanie218A3,Melanie2,83,0.0715
5918,P+,Melanie218A3,Melanie2,83,0.0381
5919,P+,Melanie218A3,Melanie2,83,0.0575
5920,P+,Melanie218A3,Melanie2,83,0.0127
5921,P+,Melanie218A3,Melanie2,83,0.0088
5922,P+,Melanie218A3,Melanie2,83,0.0
5923,P-,Melanie218B1,Melanie2,83,0.0294
5924,P-,Melanie218B1,Melanie2,83,0.0317
5925,P-,Melanie218B1,Melanie2,83,0.026
5926,P-,Melanie218B1,Melanie2,83,0.0116
5927,P-,Melanie218B1,Melanie2,83,0.0177
5928,P-,Melanie218B1,Melanie2,83,0.0
5929,P-,Melanie218B1,Melanie2,83,0.0
5930,P-,Melanie218B2,Melanie2,83,0.0446
5931,P-,Melanie218B2,Melanie2,83,0.0354
5932,P-,Melanie218B2,Melanie2,83,0.0239
5933,P-,Melanie218B2,Melanie2,83,0.0086
5934,P-,Melanie218B2,Melanie2,83,0.0291
5935,P-,Melanie218B2,Melanie2,83,0.0
5936,P-,Melanie218B2,Melanie2,83,0.0
5937,P-,Melanie218B3,Melanie2,83,0.0404
5938,P-,Melanie218B3,Melanie2,83,0.0217
5939,P-,Melanie218B3,Melanie2,83,0.0221
5940,P-,Melanie218B3,Melanie2,83,0.0076
5941,P-,Melanie218B3,Melanie2,83,0.0061
5942,P-,Melanie218B3,Melanie2,83,0.0
5943,P-,Melanie218B3,Melanie2,83,0.0
5944,P+,Melanie220A1,Melanie2,94,0.0141
5945,P+,Melanie220A1,Melanie2,94,0.0161
5946,P+,Melanie220A1,Melanie2,94,0.0085
5947,P+,Melanie220A1,Melanie2,94,0.0
5948,P+,Melanie220A1,Melanie2,94,0.0
5949,P+,Melanie220A1,Melanie2,94,0.0
5950,P+,Melanie220A1,Melanie2,94,0.0
5951,P+,Melanie220A2,Melanie2,94,0.0161
5952,P+,Melanie220A2,Melanie2,94,0.0024
5953,P+,Melanie220A2,Melanie2,94,0.0
5954,P+,Melanie220A2,Melanie2,94,0.0
5955,P+,Melanie220A2,Melanie2,94,0.0
5956,P+,Melanie220A2,Melanie2,94,0.0
5957,P+,Melanie220A2,Melanie2,94,0.0
5958,P+,Melanie220A3,Melanie2,94,0.0201
5959,P+,Melanie220A3,Melanie2,94,0.0
5960,P+,Melanie220A3,Melanie2,94,0.0
5961,P+,Melanie220A3,Melanie2,94,0.0
5962,P+,Melanie220A3,Melanie2,94,0.0
5963,P+,Melanie220A3,Melanie2,94,0.0
5964,P+,Melanie220A3,Melanie2,94,0.0
5965,P-,Melanie220B1,Melanie2,94,0.0073
5966,P-,Melanie220B1,Melanie2,94,0.0
5967,P-,Melanie220B1,Melanie2,94,0.0
5968,P-,Melanie220B1,Melanie2,94,0.0
5969,P-,Melanie220B1,Melanie2,94,0.0
5970,P-,Melanie220B1,Melanie2,94,0.0
5971,P-,Melanie220B1,Melanie2,94,0.0
5972,P-,Melanie220B2,Melanie2,94,0.006
5973,P-,Melanie220B2,Melanie2,94,0.0
5974,P-,Melanie220B2,Melanie2,94,0.0
5975,P-,Melanie220B2,Melanie2,94,0.0
5976,P-,Melanie220B2,Melanie2,94,0.0
5977,P-,Melanie220B2,Melanie2,94,0.0
5978,P-,Melanie220B2,Melanie2,94,0.0
5979,P-,Melanie220B3,Melanie2,94,0.0088
5980,P-,Melanie220B3,Melanie2,94,0.0023
5981,P-,Melanie220B3,Melanie2,94,0.0011
5982,P-,Melanie220B3,Melanie2,94,0.0
5983,P-,Melanie220B3,Melanie2,94,0.0
5984,P-,Melanie220B3,Melanie2,94,0.0
5985,P-,Melanie220B3,Melanie2,94,0.0
5986,P+,Melanie215A1,Melanie2,68,0.0426
5987,P+,Melanie215A1,Melanie2,68,0.0437
5988,P+,Melanie215A1,Melanie2,68,0.037
5989,P+,Melanie215A1,Melanie2,68,0.0278
5990,P+,Melanie215A1,Melanie2,68,0.0
5991,P+,Melanie215A1,Melanie2,68,0.0
5992,P+,Melanie215A1,Melanie2,68,0.0
5993,P+,Melanie215A2,Melanie2,68,0.024
5994,P+,Melanie215A2,Melanie2,68,0.037
5995,P+,Melanie215A2,Melanie2,68,0.0237
5996,P+,Melanie215A2,Melanie2,68,0.0374
5997,P+,Melanie215A2,Melanie2,68,0.0307
5998,P+,Melanie215A2,Melanie2,68,0.0452
5999,P+,Melanie215A2,Melanie2,68,0.0
6000,P+,Melanie215A3,Melanie2,68,0.0159
6001,P+,Melanie215A3,Melanie2,68,0.0242
6002,P+,Melanie215A3,Melanie2,68,0.0104
6003,P+,Melanie215A3,Melanie2,68,0.0157
6004,P+,Melanie215A3,Melanie2,68,0.0117
6005,P+,Melanie215A3,Melanie2,68,0.0
6006,P+,Melanie215A3,Melanie2,68,0.0
6007,P-,Melanie215B1,Melanie2,68,0.0123
6008,P-,Melanie215B1,Melanie2,68,0.0066
6009,P-,Melanie215B1,Melanie2,68,0.0033
6010,P-,Melanie215B1,Melanie2,68,0.0027
6011,P-,Melanie215B1,Melanie2,68,0.0027
6012,P-,Melanie215B1,Melanie2,68,0.0005
6013,P-,Melanie215B1,Melanie2,68,0.0
6014,P-,Melanie215B2,Melanie2,68,0.0139
6015,P-,Melanie215B2,Melanie2,68,0.0201
6016,P-,Melanie215B2,Melanie2,68,0.0157
6017,P-,Melanie215B2,Melanie2,68,0.0191
6018,P-,Melanie215B2,Melanie2,68,0.004
6019,P-,Melanie215B2,Melanie2,68,0.0026
6020,P-,Melanie215B2,Melanie2,68,0.0
6021,P-,Melanie215B3,Melanie2,68,0.0134
6022,P-,Melanie215B3,Melanie2,68,0.0138
6023,P-,Melanie215B3,Melanie2,68,0.0141
6024,P-,Melanie215B3,Melanie2,68,0.0155
6025,P-,Melanie215B3,Melanie2,68,0.0158
6026,P-,Melanie215B3,Melanie2,68,0.0026
6027,P-,Melanie215B3,Melanie2,68,0.0
6028,P+,Melanie217A1,Melanie2,80,0.0213
6029,P+,Melanie217A1,Melanie2,80,0.003
6030,P+,Melanie217A1,Melanie2,80,0.0
6031,P+,Melanie217A1,Melanie2,80,0.0
6032,P+,Melanie217A1,Melanie2,80,0.0
6033,P+,Melanie217A1,Melanie2,80,0.0
6034,P+,Melanie217A1,Melanie2,80,0.0
6035,P+,Melanie217A2,Melanie2,80,0.046
6036,P+,Melanie217A2,Melanie2,80,0.0417
6037,P+,Melanie217A2,Melanie2,80,0.0162
6038,P+,Melanie217A2,Melanie2,80,0.0448
6039,P+,Melanie217A2,Melanie2,80,0.0364
6040,P+,Melanie217A2,Melanie2,80,0.0
6041,P+,Melanie217A2,Melanie2,80,0.0
6042,P+,Melanie217A3,Melanie2,80,0.0603
6043,P+,Melanie217A3,Melanie2,80,0.0552
6044,P+,Melanie217A3,Melanie2,80,0.0203
6045,P+,Melanie217A3,Melanie2,80,0.0458
6046,P+,Melanie217A3,Melanie2,80,0.0459
6047,P+,Melanie217A3,Melanie2,80,0.0296
6048,P+,Melanie217A3,Melanie2,80,0.0
6049,P-,Melanie217B1,Melanie2,80,0.011
6050,P-,Melanie217B1,Melanie2,80,0.0272
6051,P-,Melanie217B1,Melanie2,80,0.0091
6052,P-,Melanie217B1,Melanie2,80,0.0086
6053,P-,Melanie217B1,Melanie2,80,0.0102
6054,P-,Melanie217B1,Melanie2,80,0.0077
6055,P-,Melanie217B1,Melanie2,80,0.0
6056,P-,Melanie217B2,Melanie2,80,0.0279
6057,P-,Melanie217B2,Melanie2,80,0.0158
6058,P-,Melanie217B2,Melanie2,80,0.0194
6059,P-,Melanie217B2,Melanie2,80,0.0079
6060,P-,Melanie217B2,Melanie2,80,0.0103
6061,P-,Melanie217B2,Melanie2,80,0.0
6062,P-,Melanie217B2,Melanie2,80,0.0
6063,P-,Melanie217B3,Melanie2,80,0.0027
6064,P-,Melanie217B3,Melanie2,80,0.0238
6065,P-,Melanie217B3,Melanie2,80,0.0
6066,P-,Melanie217B3,Melanie2,80,0.0
6067,P-,Melanie217B3,Melanie2,80,0.0
6068,P-,Melanie217B3,Melanie2,80,0.0
6069,P-,Melanie217B3,Melanie2,80,0.0
6070,P+,Melanie222A1,Melanie2,100,0.0424
6071,P+,Melanie222A1,Melanie2,100,0.0142
6072,P+,Melanie222A1,Melanie2,100,0.0882
6073,P+,Melanie222A1,Melanie2,100,0.0639
6074,P+,Melanie222A1,Melanie2,100,0.0551
6075,P+,Melanie222A1,Melanie2,100,0.0
6076,P+,Melanie222A1,Melanie2,100,0.0
6077,P+,Melanie222A2,Melanie2,100,0.0607
6078,P+,Melanie222A2,Melanie2,100,0.0466
6079,P+,Melanie222A2,Melanie2,100,0.0221
6080,P+,Melanie222A2,Melanie2,100,0.0465
6081,P+,Melanie222A2,Melanie2,100,0.0
6082,P+,Melanie222A2,Melanie2,100,0.0
6083,P+,Melanie222A2,Melanie2,100,0.0
6084,P+,Melanie222A3,Melanie2,100,0.0207
6085,P+,Melanie222A3,Melanie2,100,0.0285
6086,P+,Melanie222A3,Melanie2,100,0.0377
6087,P+,Melanie222A3,Melanie2,100,0.0379
6088,P+,Melanie222A3,Melanie2,100,0.0471
6089,P+,Melanie222A3,Melanie2,100,0.0139
6090,P+,Melanie222A3,Melanie2,100,0.0
6091,P-,Melanie222B1,Melanie2,100,0.0367
6092,P-,Melanie222B1,Melanie2,100,0.0134
6093,P-,Melanie222B1,Melanie2,100,0.0412
6094,P-,Melanie222B1,Melanie2,100,0.0281
6095,P-,Melanie222B1,Melanie2,100,0.0
6096,P-,Melanie222B1,Melanie2,100,0.0
6097,P-,Melanie222B1,Melanie2,100,0.0
6098,P-,Melanie222B2,Melanie2,100,0.0333
6099,P-,Melanie222B2,Melanie2,100,0.0273
6100,P-,Melanie222B2,Melanie2,100,0.0325
6101,P-,Melanie222B2,Melanie2,100,0.006
6102,P-,Melanie222B2,Melanie2,100,0.009
6103,P-,Melanie222B2,Melanie2,100,0.0315
6104,P-,Melanie222B2,Melanie2,100,0.0
6105,P-,Melanie222B3,Melanie2,100,0.0444
6106,P-,Melanie222B3,Melanie2,100,0.0354
6107,P-,Melanie222B3,Melanie2,100,0.0262
6108,P-,Melanie222B3,Melanie2,100,0.0169
6109,P-,Melanie222B3,Melanie2,100,0.0057
6110,P-,Melanie222B3,Melanie2,100,0.0
6111,P-,Melanie222B3,Melanie2,100,0.0
6112,P+,Melanie225A1,Melanie2,119,0.0211
6113,P+,Melanie225A1,Melanie2,119,0.0784
6114,P+,Melanie225A1,Melanie2,119,0.05
6115,P+,Melanie225A1,Melanie2,119,0.0442
6116,P+,Melanie225A1,Melanie2,119,0.0216
6117,P+,Melanie225A1,Melanie2,119,0.0032
6118,P+,Melanie225A1,Melanie2,119,0.0
6119,P+,Melanie225A2,Melanie2,119,0.0692
6120,P+,Melanie225A2,Melanie2,119,0.0512
6121,P+,Melanie225A2,Melanie2,119,0.0363
6122,P+,Melanie225A2,Melanie2,119,0.0498
6123,P+,Melanie225A2,Melanie2,119,0.022
6124,P+,Melanie225A2,Melanie2,119,0.0075
6125,P+,Melanie225A2,Melanie2,119,0.0
6126,P+,Melanie225A3,Melanie2,119,0.1071
6127,P+,Melanie225A3,Melanie2,119,0.0552
6128,P+,Melanie225A3,Melanie2,119,0.0276
6129,P+,Melanie225A3,Melanie2,119,0.0
6130,P+,Melanie225A3,Melanie2,119,0.0
6131,P+,Melanie225A3,Melanie2,119,0.0
6132,P+,Melanie225A3,Melanie2,119,0.0
6133,P-,Melanie225B1,Melanie2,119,0.0271
6134,P-,Melanie225B1,Melanie2,119,0.0322
6135,P-,Melanie225B1,Melanie2,119,0.016
6136,P-,Melanie225B1,Melanie2,119,0.0122
6137,P-,Melanie225B1,Melanie2,119,0.0191
6138,P-,Melanie225B1,Melanie2,119,0.0
6139,P-,Melanie225B1,Melanie2,119,0.0
6140,P-,Melanie225B2,Melanie2,119,0.0192
6141,P-,Melanie225B2,Melanie2,119,0.0032
6142,P-,Melanie225B2,Melanie2,119,0.025
6143,P-,Melanie225B2,Melanie2,119,0.0209
6144,P-,Melanie225B2,Melanie2,119,0.0148
6145,P-,Melanie225B2,Melanie2,119,0.0151
6146,P-,Melanie225B2,Melanie2,119,0.0128
6147,P-,Melanie225B3,Melanie2,119,0.0366
6148,P-,Melanie225B3,Melanie2,119,0.0382
6149,P-,Melanie225B3,Melanie2,119,0.0173
6150,P-,Melanie225B3,Melanie2,119,0.0
6151,P-,Melanie225B3,Melanie2,119,0.0
6152,P-,Melanie225B3,Melanie2,119,0.0
6153,P-,Melanie225B3,Melanie2,119,0.0
6154,P+,Melanie221A1,Melanie2,96,0.0232
6155,P+,Melanie221A1,Melanie2,96,0.0
6156,P+,Melanie221A1,Melanie2,96,0.0
6157,P+,Melanie221A1,Melanie2,96,0.0
6158,P+,Melanie221A1,Melanie2,96,0.0
6159,P+,Melanie221A1,Melanie2,96,0.0
6160,P+,Melanie221A1,Melanie2,96,0.0
6161,P+,Melanie221A2,Melanie2,96,0.0276
6162,P+,Melanie221A2,Melanie2,96,0.0425
6163,P+,Melanie221A2,Melanie2,96,0.0371
6164,P+,Melanie221A2,Melanie2,96,0.0187
6165,P+,Melanie221A2,Melanie2,96,0.0
6166,P+,Melanie221A2,Melanie2,96,0.0
6167,P+,Melanie221A2,Melanie2,96,0.0
6168,P+,Melanie221A3,Melanie2,96,0.0598
6169,P+,Melanie221A3,Melanie2,96,0.0563
6170,P+,Melanie221A3,Melanie2,96,0.0369
6171,P+,Melanie221A3,Melanie2,96,0.0408
6172,P+,Melanie221A3,Melanie2,96,0.0
6173,P+,Melanie221A3,Melanie2,96,0.0
6174,P+,Melanie221A3,Melanie2,96,0.0
6175,P-,Melanie221B1,Melanie2,96,0.0084
6176,P-,Melanie221B1,Melanie2,96,0.0095
6177,P-,Melanie221B1,Melanie2,96,0.0082
6178,P-,Melanie221B1,Melanie2,96,0.0041
6179,P-,Melanie221B1,Melanie2,96,0.0044
6180,P-,Melanie221B1,Melanie2,96,0.0
6181,P-,Melanie221B1,Melanie2,96,0.0
6182,P-,Melanie221B2,Melanie2,96,0.0086
6183,P-,Melanie221B2,Melanie2,96,0.0035
6184,P-,Melanie221B2,Melanie2,96,0.0
6185,P-,Melanie221B2,Melanie2,96,0.0
6186,P-,Melanie221B2,Melanie2,96,0.0
6187,P-,Melanie221B2,Melanie2,96,0.0
6188,P-,Melanie221B2,Melanie2,96,0.0
6189,P-,Melanie221B3,Melanie2,96,0.0053
6190,P-,Melanie221B3,Melanie2,96,0.0
6191,P-,Melanie221B3,Melanie2,96,0.0
6192,P-,Melanie221B3,Melanie2,96,0.0
6193,P-,Melanie221B3,Melanie2,96,0.0
6194,P-,Melanie221B3,Melanie2,96,0.0
6195,P-,Melanie221B3,Melanie2,96,0.0
6196,P+,Melanie224A1,Melanie2,113,0.0411
6197,P+,Melanie224A1,Melanie2,113,0.0568
6198,P+,Melanie224A1,Melanie2,113,0.0149
6199,P+,Melanie224A1,Melanie2,113,0.0507
6200,P+,Melanie224A1,Melanie2,113,0.0091
6201,P+,Melanie224A1,Melanie2,113,0.0
6202,P+,Melanie224A1,Melanie2,113,0.0
6203,P+,Melanie224A2,Melanie2,113,0.0482
6204,P+,Melanie224A2,Melanie2,113,0.0375
6205,P+,Melanie224A2,Melanie2,113,0.0327
6206,P+,Melanie224A2,Melanie2,113,0.0492
6207,P+,Melanie224A2,Melanie2,113,0.0385
6208,P+,Melanie224A2,Melanie2,113,0.0419
6209,P+,Melanie224A2,Melanie2,113,0.0
6210,P+,Melanie224A3,Melanie2,113,0.0577
6211,P+,Melanie224A3,Melanie2,113,0.0427
6212,P+,Melanie224A3,Melanie2,113,0.0339
6213,P+,Melanie224A3,Melanie2,113,0.045
6214,P+,Melanie224A3,Melanie2,113,0.0491
6215,P+,Melanie224A3,Melanie2,113,0.0466
6216,P+,Melanie224A3,Melanie2,113,0.0
6217,P-,Melanie224B1,Melanie2,113,0.0229
6218,P-,Melanie224B1,Melanie2,113,0.0062
6219,P-,Melanie224B1,Melanie2,113,0.0122
6220,P-,Melanie224B1,Melanie2,113,0.0109
6221,P-,Melanie224B1,Melanie2,113,0.0079
6222,P-,Melanie224B1,Melanie2,113,0.0
6223,P-,Melanie224B1,Melanie2,113,0.0
6224,P-,Melanie224B2,Melanie2,113,0.0226
6225,P-,Melanie224B2,Melanie2,113,0.0106
6226,P-,Melanie224B2,Melanie2,113,0.0142
6227,P-,Melanie224B2,Melanie2,113,0.0276
6228,P-,Melanie224B2,Melanie2,113,0.002
6229,P-,Melanie224B2,Melanie2,113,0.0124
6230,P-,Melanie224B2,Melanie2,113,0.0
6231,P-,Melanie224B3,Melanie2,113,0.0116
6232,P-,Melanie224B3,Melanie2,113,0.013
6233,P-,Melanie224B3,Melanie2,113,0.0239
6234,P-,Melanie224B3,Melanie2,113,0.0193
6235,P-,Melanie224B3,Melanie2,113,0.0161
6236,P-,Melanie224B3,Melanie2,113,0.0083
6237,P-,Melanie224B3,Melanie2,113,0.0
6238,P+,Melanie2MA1,Melanie2,MOCK,0.0634
6239,P+,Melanie2MA1,Melanie2,MOCK,0.0616
6240,P+,Melanie2MA1,Melanie2,MOCK,0.0563
6241,P+,Melanie2MA1,Melanie2,MOCK,0.0576
6242,P+,Melanie2MA1,Melanie2,MOCK,0.0627
6243,P+,Melanie2MA1,Melanie2,MOCK,0.0
6244,P+,Melanie2MA1,Melanie2,MOCK,0.0
6245,P+,Melanie2MA2,Melanie2,MOCK,0.0886
6246,P+,Melanie2MA2,Melanie2,MOCK,0.0729
6247,P+,Melanie2MA2,Melanie2,MOCK,0.0513
6248,P+,Melanie2MA2,Melanie2,MOCK,0.0
6249,P+,Melanie2MA2,Melanie2,MOCK,0.0
6250,P+,Melanie2MA2,Melanie2,MOCK,0.0
6251,P+,Melanie2MA2,Melanie2,MOCK,0.0
6252,P+,Melanie2MA3,Melanie2,MOCK,0.0714
6253,P+,Melanie2MA3,Melanie2,MOCK,0.0662
6254,P+,Melanie2MA3,Melanie2,MOCK,0.059
6255,P+,Melanie2MA3,Melanie2,MOCK,0.0709
6256,P+,Melanie2MA3,Melanie2,MOCK,0.0193
6257,P+,Melanie2MA3,Melanie2,MOCK,0.0053
6258,P+,Melanie2MA3,Melanie2,MOCK,0.0
6259,P-,Melanie2MB1,Melanie2,MOCK,0.0213
6260,P-,Melanie2MB1,Melanie2,MOCK,0.0077
6261,P-,Melanie2MB1,Melanie2,MOCK,0.0127
6262,P-,Melanie2MB1,Melanie2,MOCK,0.0
6263,P-,Melanie2MB1,Melanie2,MOCK,0.0
6264,P-,Melanie2MB1,Melanie2,MOCK,0.0
6265,P-,Melanie2MB1,Melanie2,MOCK,0.0
6266,P-,Melanie2MB2,Melanie2,MOCK,0.0135
6267,P-,Melanie2MB2,Melanie2,MOCK,0.0212
6268,P-,Melanie2MB2,Melanie2,MOCK,0.0152
6269,P-,Melanie2MB2,Melanie2,MOCK,0.0125
6270,P-,Melanie2MB2,Melanie2,MOCK,0.009
6271,P-,Melanie2MB2,Melanie2,MOCK,0.0078
6272,P-,Melanie2MB2,Melanie2,MOCK,0.0
6273,P-,Melanie2MB3,Melanie2,MOCK,0.0277
6274,P-,Melanie2MB3,Melanie2,MOCK,0.0162
6275,P-,Melanie2MB3,Melanie2,MOCK,0.0071
6276,P-,Melanie2MB3,Melanie2,MOCK,0.0074
6277,P-,Melanie2MB3,Melanie2,MOCK,0.0
6278,P-,Melanie2MB3,Melanie2,MOCK,0.0
6279,P-,Melanie2MB3,Melanie2,MOCK,0.0
6280,P+,Melanie229A1,Melanie2,135,0.0633
6281,P+,Melanie229A1,Melanie2,135,0.0711
6282,P+,Melanie229A1,Melanie2,135,0.0645
6283,P+,Melanie229A1,Melanie2,135,0.0216
6284,P+,Melanie229A1,Melanie2,135,0.0032
6285,P+,Melanie229A1,Melanie2,135,0.0
6286,P+,Melanie229A1,Melanie2,135,0.0
6287,P+,Melanie229A2,Melanie2,135,0.0357
6288,P+,Melanie229A2,Melanie2,135,0.0588
6289,P+,Melanie229A2,Melanie2,135,0.1043
6290,P+,Melanie229A2,Melanie2,135,0.059
6291,P+,Melanie229A2,Melanie2,135,0.0
6292,P+,Melanie229A2,Melanie2,135,0.0
6293,P+,Melanie229A2,Melanie2,135,0.0
6294,P+,Melanie229A3,Melanie2,135,0.0707
6295,P+,Melanie229A3,Melanie2,135,0.0836
6296,P+,Melanie229A3,Melanie2,135,0.015
6297,P+,Melanie229A3,Melanie2,135,0.0215
6298,P+,Melanie229A3,Melanie2,135,0.0082
6299,P+,Melanie229A3,Melanie2,135,0.0005
6300,P+,Melanie229A3,Melanie2,135,0.0
6301,P-,Melanie229B1,Melanie2,135,0.0294
6302,P-,Melanie229B1,Melanie2,135,0.0336
6303,P-,Melanie229B1,Melanie2,135,0.0084
6304,P-,Melanie229B1,Melanie2,135,0.0082
6305,P-,Melanie229B1,Melanie2,135,0.0075
6306,P-,Melanie229B1,Melanie2,135,0.0
6307,P-,Melanie229B1,Melanie2,135,0.0
6308,P-,Melanie229B2,Melanie2,135,0.0247
6309,P-,Melanie229B2,Melanie2,135,0.0288
6310,P-,Melanie229B2,Melanie2,135,0.0173
6311,P-,Melanie229B2,Melanie2,135,0.018
6312,P-,Melanie229B2,Melanie2,135,0.0136
6313,P-,Melanie229B2,Melanie2,135,0.0
6314,P-,Melanie229B2,Melanie2,135,0.0
6315,P-,Melanie229B3,Melanie2,135,0.0228
6316,P-,Melanie229B3,Melanie2,135,0.02
6317,P-,Melanie229B3,Melanie2,135,0.0213
6318,P-,Melanie229B3,Melanie2,135,0.0197
6319,P-,Melanie229B3,Melanie2,135,0.007
6320,P-,Melanie229B3,Melanie2,135,0.0
6321,P-,Melanie229B3,Melanie2,135,0.0
6322,P+,Melanie226A1,Melanie2,126,0.085
6323,P+,Melanie226A1,Melanie2,126,0.0438
6324,P+,Melanie226A1,Melanie2,126,0.027
6325,P+,Melanie226A1,Melanie2,126,0.0421
6326,P+,Melanie226A1,Melanie2,126,0.0
6327,P+,Melanie226A1,Melanie2,126,0.0
6328,P+,Melanie226A1,Melanie2,126,0.0
6329,P+,Melanie226A2,Melanie2,126,0.0814
6330,P+,Melanie226A2,Melanie2,126,0.06
6331,P+,Melanie226A2,Melanie2,126,0.0191
6332,P+,Melanie226A2,Melanie2,126,0.0
6333,P+,Melanie226A2,Melanie2,126,0.0
6334,P+,Melanie226A2,Melanie2,126,0.0
6335,P+,Melanie226A2,Melanie2,126,0.0
6336,P+,Melanie226A3,Melanie2,126,0.0507
6337,P+,Melanie226A3,Melanie2,126,0.0565
6338,P+,Melanie226A3,Melanie2,126,0.041
6339,P+,Melanie226A3,Melanie2,126,0.0651
6340,P+,Melanie226A3,Melanie2,126,0.0378
6341,P+,Melanie226A3,Melanie2,126,0.0
6342,P+,Melanie226A3,Melanie2,126,0.0
6343,P-,Melanie226B1,Melanie2,126,0.0372
6344,P-,Melanie226B1,Melanie2,126,0.0015
6345,P-,Melanie226B1,Melanie2,126,0.0038
6346,P-,Melanie226B1,Melanie2,126,0.0
6347,P-,Melanie226B1,Melanie2,126,0.0
6348,P-,Melanie226B1,Melanie2,126,0.0
6349,P-,Melanie226B1,Melanie2,126,0.0
6350,P-,Melanie226B2,Melanie2,126,0.0217
6351,P-,Melanie226B2,Melanie2,126,0.0231
6352,P-,Melanie226B2,Melanie2,126,0.0038
6353,P-,Melanie226B2,Melanie2,126,0.0026
6354,P-,Melanie226B2,Melanie2,126,0.0011
6355,P-,Melanie226B2,Melanie2,126,0.0
6356,P-,Melanie226B2,Melanie2,126,0.0
6357,P-,Melanie226B3,Melanie2,126,0.0239
6358,P-,Melanie226B3,Melanie2,126,0.0204
6359,P-,Melanie226B3,Melanie2,126,0.0074
6360,P-,Melanie226B3,Melanie2,126,0.0027
6361,P-,Melanie226B3,Melanie2,126,0.0
6362,P-,Melanie226B3,Melanie2,126,0.0
6363,P-,Melanie226B3,Melanie2,126,0.0
6364,P+,Melanie233A1,Melanie2,243,0.0645
6365,P+,Melanie233A1,Melanie2,243,0.033
6366,P+,Melanie233A1,Melanie2,243,0.0606
6367,P+,Melanie233A1,Melanie2,243,0.0248
6368,P+,Melanie233A1,Melanie2,243,0.0488
6369,P+,Melanie233A1,Melanie2,243,0.0
6370,P+,Melanie233A1,Melanie2,243,0.0
6371,P+,Melanie233A2,Melanie2,243,0.0584
6372,P+,Melanie233A2,Melanie2,243,0.0489
6373,P+,Melanie233A2,Melanie2,243,0.0512
6374,P+,Melanie233A2,Melanie2,243,0.0477
6375,P+,Melanie233A2,Melanie2,243,0.0348
6376,P+,Melanie233A2,Melanie2,243,0.0237
6377,P+,Melanie233A2,Melanie2,243,0.0
6378,P+,Melanie233A3,Melanie2,243,0.0476
6379,P+,Melanie233A3,Melanie2,243,0.0526
6380,P+,Melanie233A3,Melanie2,243,0.0448
6381,P+,Melanie233A3,Melanie2,243,0.0483
6382,P+,Melanie233A3,Melanie2,243,0.0325
6383,P+,Melanie233A3,Melanie2,243,0.0113
6384,P+,Melanie233A3,Melanie2,243,0.0
6385,P-,Melanie233B1,Melanie2,243,0.0157
6386,P-,Melanie233B1,Melanie2,243,0.016
6387,P-,Melanie233B1,Melanie2,243,0.014
6388,P-,Melanie233B1,Melanie2,243,0.0
6389,P-,Melanie233B1,Melanie2,243,0.0
6390,P-,Melanie233B1,Melanie2,243,0.0
6391,P-,Melanie233B1,Melanie2,243,0.0
6392,P-,Melanie233B2,Melanie2,243,0.02
6393,P-,Melanie233B2,Melanie2,243,0.0169
6394,P-,Melanie233B2,Melanie2,243,0.0255
6395,P-,Melanie233B2,Melanie2,243,0.0
6396,P-,Melanie233B2,Melanie2,243,0.0
6397,P-,Melanie233B2,Melanie2,243,0.0
6398,P-,Melanie233B2,Melanie2,243,0.0
6399,P-,Melanie233B3,Melanie2,243,0.0197
